"";"p_sr";"p_mr";"p_pr"
"2262";12666,0677355064;6220,81603037566;13013,5470279001
"2263";78475,5496620988;64416,0138025545;61809,1687868378
"2264";14897,7171799734;-3608,6133809071;14419,5613205905
"2265";31635,088013476;19162,8899963815;36674,2625485442
"2266";18803,1037077907;7134,39389707148;17994,6991251774
"2267";16571,4542633237;15982,1840648418;15788,9974218802
"2268";23760,0099790991;52263,9623615155;24209,8909002479
"2269";22150,5778744912;24939,0689799441;22015,4943464518
"2270";21592,6655133744;15362,4149474883;21291,8690083808
"2271";14897,7171799734;2923,19173339475;14419,5613205905
"2272";16013,5419022069;2567,23075684346;15304,088695771
"2273";15409,2223908925;2628,5151831042;14810,6514201655
"2274";21592,6655133744;8139,88320990745;21291,8690083808
"2275";14652,235741082;26759,9903449118;14240,7075323719
"2276";11327,0780688262;1808,43954369798;12419,0883000256
"2277";12108,1553743896;1172,80753038358;12742,235247892
"2278";19361,0160689074;13977,8960920153;18608,7340811599
"2279";24940,139680075;19812,724554359;25911,598978832
"2280";12889,2326799531;8259,49036911316;13131,315782532
"2281";19361,0160689074;6900,2055056626;18608,7340811599
"2282";18245,1913466739;14108,4752168991;17404,9265473468
"2283";15455,6295410901;17510,433222359;14847,3495173706
"2284";13781,8924577399;3731,07901798096;13653,9636075365
"2285";13781,8924577399;6155,13192513771;13653,9636075365
"2286";12331,3203188363;4256,87582647055;12846,7669699837
"2287";14116,6398744099;9011,3442037208;13870,7833443876
"2288";16013,5419022069;12494,2345049176;15304,088695771
"2289";22708,4902356079;37214,1979811694;22758,6934592063
"2290";24940,139680075;27432,6659309007;25911,598978832
"2291";19361,0160689074;18735,0815685783;18608,7340811599
"2292";18564,2391095021;15856,9191235639;17739,1782007924
"2293";19361,0160689074;12242,7016439689;18608,7340811599
"2294";18245,1913466739;8436,31835866626;17404,9265473468
"2295";14897,7171799734;65,7262617303059;14419,5613205905
"2296";20142,0933744709;20508,042990298;19507,6559646632
"2297";16022,2007020514;2855,02150892932;15311,4012969373
"2298";16013,5419022069;6866,97942442913;15304,088695771
"2299";21592,6655133744;13979,6291976674;21291,8690083808
"2300";21592,6655133744;21914,9326039413;21291,8690083808
"2301";19361,0160689074;16872,9801060986;18608,7340811599
"2302";16013,5419022069;7126,32373448275;15304,088695771
"2303";14674,5522355267;11518,9791091178;14256,7273579283
"2304";36098,38690241;61198,9257670268;44435,8764007583
"2305";16236,7068466536;18767,1820193799;15494,7156007886
"2306";16013,5419022069;17330,6303280713;15304,088695771
"2307";18245,1913466739;25759,5567307975;17404,9265473468
"2308";14897,7171799734;29783,1247644108;14419,5613205905
"2309";17129,3666244404;6694,06800950225;16301,2942617868
"2310";30519,2632912425;55444,2569104871;34781,1243891618
"2311";17129,3666244404;2840,13002547249;16301,2942617868
"2312";12777,6502077297;5143,36858691368;13071,7773679282
"2313";20476,8407911409;19077,9373894474;19906,4653919349
"2314";21592,6655133744;11546,8761639716;21291,8690083808
"2315";13056,6063882881;4503,15211134404;13223,062369174
"2316";10657,5832354861;10459,7662881771;12196,2083371282
"2317";23824,3149578415;15977,4896359304;24300,6872731204
"2318";16236,7068466536;12467,1783476193;15494,7156007886
"2319";53148,188658138;61105,5659157149;70645,2416563739
"2320";14897,7171799734;9388,48797705024;14419,5613205905
"2321";20721,2064053101;40159,5074054869;20202,5883272151
"2322";17129,3666244404;15607,2842607768;16301,2942617868
"2323";16794,6192077704;17355,6257328689;15990,6733444862
"2324";19361,0160689074;11713,7699701609;18608,7340811599
"2325";24940,139680075;40475,4581577731;25911,598978832
"2326";19361,0160689074;47843,8866527025;18608,7340811599
"2327";16125,1243744303;18900,2155524306;15398,8418830613
"2328";12972,9195341206;36276,4941812744;13176,8242567746
"2329";17966,2351661155;13642,637051044;17119,3828483358
"2330";16125,1243744303;17960,6705852905;15398,8418830613
"2331";16013,5419022069;6027,39540211204;15304,088695771
"2332";30519,2632912425;22902,6476796176;34781,1243891618
"2333";14339,8048188566;3980,0160827022;14021,505539342
"2334";14897,7171799734;3727,45993402973;14419,5613205905
"2335";25475,2111091276;48215,190155399;26706,6944634381
"2336";17129,3666244404;12625,4525995441;16301,2942617868
"2337";16013,5419022069;22189,8294684971;15304,088695771
"2338";14897,7171799734;8736,77289613616;14419,5613205905
"2339";22010,2517574231;31653,09128734;21831,6149592396
"2340";21592,6655133744;21883,072207165;21291,8690083808
"2341";19361,0160689074;19779,2803958394;18608,7340811599
"2342";13558,7275132932;6920,7956997836;13515,6657538545
"2343";17129,3666244404;20127,101420451;16301,2942617868
"2344";14116,6398744099;13264,6052611424;13870,7833443876
"2345";15455,6295410901;13169,7432008861;14847,3495173706
"2346";14116,6398744099;1885,26690073591;13870,7833443876
"2347";19361,0160689074;10298,8672874076;18608,7340811599
"2348";19918,9284300242;10645,6346418625;19246,2499813828
"2349";12666,0677355064;4818,19713306893;13013,5470279001
"2350";19361,0160689074;16183,0826743664;18608,7340811599
"2351";19137,8511244607;13346,9995939452;18360,258625159
"2352";16013,5419022069;19848,677450438;15304,088695771
"2353";19361,0160689074;9336,00549604557;18608,7340811599
"2354";78475,5496620988;81301,4093902456;61809,1687868378
"2355";15232,4645966434;28047,7298120037;14672,7163605651
"2356";17129,3666244404;13894,6918896222;16301,2942617868
"2357";73143,7676805625;73073,9168811673;71376,3106116924
"2358";13223,9800966231;8935,54194853269;13317,7169590854
"2359";14228,2223466333;19240,6441150624;13945,5310391403
"2360";11382,8693049378;21030,0530766556;12439,9379379586
"2361";19137,8511244607;14283,8705831235;18360,258625159
"2362";18245,1913466739;25494,4525618432;17404,9265473468
"2363";41677,5105135776;41899,6768198349;54094,4211022304
"2364";19361,0160689074;8614,32073469926;18608,7340811599
"2365";16013,5419022069;11936,4431661386;15304,088695771
"2366";14685,4315265685;31296,4218887947;14264,5544558341
"2367";12108,1553743896;6476,35258848593;12742,235247892
"2368";15455,6295410901;6921,02085993905;14847,3495173706
"2369";18468,3562911206;15137,9084346322;17637,8740813305
"2370";22150,5778744912;8300,77679268736;22015,4943464518
"2371";19361,0160689074;24790,5491010528;18608,7340811599
"2372";13781,8924577399;-2085,89505922608;13653,9636075365
"2373";21592,6655133744;51315,1544269389;21291,8690083808
"2374";17129,3666244404;24655,873537817;16301,2942617868
"2375";24161,8073033282;47557,3903773455;24780,9398572391
"2376";19361,0160689074;12079,9765151134;18608,7340811599
"2377";21815,8304578211;20385,120067047;21578,9202788768
"2378";14339,8048188566;-1928,42562430818;14021,505539342
"2379";17017,7841522171;18041,1235529883;16196,6813535294
"2380";16906,2016799937;9955,05279324483;16093,1389639388
"2381";15009,2996521967;21432,5523504075;14502,7653725892
"2382";23824,3149578415;15252,9310261486;24300,6872731204
"2383";49966,9723750503;45030,5724774105;66775,3342507352
"2384";14674,5522355267;7591,38797764387;14256,7273579283
"2385";15455,6295410901;6434,69565336499;14847,3495173706
"2386";19082,059888349;19607,4525204971;18298,7326455191
"2387";13781,8924577399;-3950,95678295102;13653,9636075365
"2388";15232,4645966434;13084,8761371225;14672,7163605651
"2389";14339,8048188566;2039,18045752123;14021,505539342
"2390";10992,3306521561;6216,24642366543;12301,3118770528
"2391";22931,6551800546;12601,0947971158;23061,2787200234
"2392";16571,4542633237;5851,47132594977;15788,9974218802
"2393";16434,3194049612;16652,3779684817;15667,2381418085
"2394";28287,6138467755;62522,7060377225;31095,3267338399
"2395";17129,3666244404;9487,24137895834;16301,2942617868
"2396";12666,0677355064;8243,33593368996;13013,5470279001
"2397";41677,5105135776;29093,7714596586;54094,4211022304
"2398";13447,1450410698;12661,7173771048;13448,410172693
"2399";11829,1991938312;-1202,14173852652;12619,1453626767
"2400";14585,286257748;3728,4937372636;14192,9369877158
"2401";30519,2632912425;19513,18782451;34781,1243891618
"2402";18803,1037077907;22390,3891257495;17994,6991251774
"2403";26055,9644023085;23172,0746899862;27585,1771050498
"2404";13893,4749299632;2438,6394532565;13724,9933771144
"2405";24940,139680075;24660,6796785193;25911,598978832
"2406";30227,4193351423;63110,9947954696;34290,9020759359
"2407";10992,3306521561;3087,54885664023;12301,3118770528
"2408";12889,2326799531;9234,31541877426;13131,315782532
"2409";10880,7481799328;13893,0192967951;12264,8609303331
"2410";18245,1913466739;15996,4836730361;17404,9265473468
"2411";18691,5212355673;22998,8783428259;17874,778613474
"2412";18803,1037077907;3309,51460065879;17994,6991251774
"2413";24017,3526347879;67790,3652670262;24574,6197783905
"2414";15678,7944855368;8363,05136582721;15026,6148312354
"2415";14897,7171799734;35608,0384133551;14419,5613205905
"2416";22025,605505601;28478,2471784847;21851,673365097
"2417";19361,0160689074;15701,2002332211;18608,7340811599
"2418";17129,3666244404;15410,7301141294;16301,2942617868
"2419";78475,5496620988;67558,9279170567;61809,1687868378
"2420";25902,8174591819;33032,0628328864;27351,9980828134
"2421";16013,5419022069;21389,1990589239;15304,088695771
"2422";22745,379400925;56323,2304963628;22808,5047117703
"2423";18245,1913466739;7780,09329020698;17404,9265473468
"2424";11661,8254854962;293,197177711874;12549,3688163215
"2425";18245,1913466739;46835,6846810728;17404,9265473468
"2426";12331,3203188363;-2706,41077804007;12846,7669699837
"2427";14005,0574021866;19237,9097061986;13797,2687065552
"2428";10992,3306521561;12298,5442765551;12301,3118770528
"2429";13781,8924577399;9441,62959712651;13653,9636075365
"2430";13781,8924577399;14557,4522105185;13653,9636075365
"2431";27301,5595397377;29428,3185657514;29519,744164608
"2432";12889,2326799531;9913,74115118757;13131,315782532
"2433";17687,2789855572;27782,6757874656;16840,1977815795
"2434";11751,0914632749;-3012,19482202083;12586,2005513593
"2435";19361,0160689074;17621,4366423292;18608,7340811599
"2436";40037,4936533332;36011,1140799923;51300,9556880907
"2437";18245,1913466739;24029,6487260954;17404,9265473468
"2438";12666,0677355064;1668,74122561235;13013,5470279001
"2439";17687,2789855572;26081,9834819566;16840,1977815795
"2440";15455,6295410901;11809,0807574196;14847,3495173706
"2441";19361,0160689074;5544,24344085064;18608,7340811599
"2442";17129,3666244404;25576,834606275;16301,2942617868
"2443";11773,4079577196;7261,7371918438;12595,5451689593
"2444";16348,289318877;21910,1028411342;15591,7035974818
"2445";30519,2632912425;63635,4761973284;34781,1243891618
"2446";13447,1450410698;11559,94646894;13448,410172693
"2447";13893,4749299632;12742,3690231387;13724,9933771144
"2448";14084,2809574652;2852,44180268329;13849,336879463
"2449";16782,5125095341;43672,2519278182;15979,6208417818
"2450";13781,8924577399;7876,61429434922;13653,9636075365
"2451";15455,6295410901;27794,1934073176;14847,3495173706
"2452";14897,7171799734;-1133,48922445904;14419,5613205905
"2453";19361,0160689074;5892,32414653059;18608,7340811599
"2454";14116,6398744099;27643,3593777642;13870,7833443876
"2455";11327,0780688262;-3012,14549962617;12419,0883000256
"2456";13781,8924577399;1742,29593005124;13653,9636075365
"2457";27171,789124542;26233,2687063487;29315,1701804829
"2458";16571,4542633237;3705,02749809437;15788,9974218802
"2459";11550,2430132729;6773,91745966394;12504,5630529724
"2460";25069,374499404;29780,1189278346;26102,3431526936
"2461";24940,139680075;18996,0056305863;25911,598978832
"2462";21592,6655133744;22083,059878449;21291,8690083808
"2463";13099,3759498913;8602,74753240775;13246,9740084199
"2464";17017,7841522171;16275,783725339;16196,6813535294
"2465";16013,5419022069;13687,152284367;15304,088695771
"2466";14897,7171799734;4621,81962687708;14419,5613205905
"2467";19361,0160689074;11031,8363182256;18608,7340811599
"2468";14339,8048188566;-2825,53792901803;14021,505539342
"2469";22346,8737596265;17799,4179231972;22274,7897869424
"2470";13558,7275132932;5829,70827419776;13515,6657538545
"2471";13223,9800966231;1668,89493889175;13317,7169590854
"2472";17129,3666244404;25287,797290937;16301,2942617868
"2473";17129,3666244404;17621,2741630962;16301,2942617868
"2474";14897,7171799734;17658,4056398813;14419,5613205905
"2475";12654,909488284;8659,37638080586;13007,7961786806
"2476";17129,3666244404;15199,8587501487;16301,2942617868
"2477";44227,1700038811;65515,1881623939;58296,5689034069
"2478";12052,3641382779;30839,1280402895;12716,9413534115
"2479";17129,3666244404;15189,0683613773;16301,2942617868
"2480";11550,2430132729;5429,30126358662;12504,5630529724
"2481";13000,8151521764;1812,66038594302;13192,1560202404
"2482";17129,3666244404;18303,824691887;16301,2942617868
"2483";16013,5419022069;19363,5364971906;15304,088695771
"2484";78475,5496620988;65452,0943167601;61809,1687868378
"2485";12777,6502077297;9837,74048082251;13071,7773679282
"2486";15138,7353199758;8217,53482960537;14600,7637741732
"2487";17615,8662033342;28581,8960409053;16769,7604782595
"2488";19082,059888349;15190,132699593;18298,7326455191
"2489";13223,9800966231;5726,20988843497;13317,7169590854
"2490";13781,8924577399;37584,1458709855;13653,9636075365
"2491";32276,1962658825;48457,8801941723;37773,7648028071
"2492";18245,1913466739;13549,9816397503;17404,9265473468
"2493";17129,3666244404;8137,85555946548;16301,2942617868
"2494";14968,0141374741;55072,9742606189;14471,841656706
"2495";16348,289318877;16301,5354082761;15591,7035974818
"2496";25743,5334800831;21242,1533745732;27110,6197395506
"2497";17129,3666244404;11731,6050366266;16301,2942617868
"2498";50604,1082914456;51960,9577952223;67605,5223766951
"2499";24382,2273189582;18420,0813984433;25097,9191064572
"2500";16856,4693721238;-2854,12299819756;16047,3366563728
"2501";12889,2326799531;30208,5221507857;13131,315782532
"2502";16530,3472805566;26859,4066994833;15752,3251664213
"2503";21592,6655133744;14214,159203562;21291,8690083808
"2504";12777,6502077297;-3169,79062975757;13071,7773679282
"2505";78475,5496620988;67724,2659242908;61809,1687868378
"2506";17352,5315688871;16873,445770368;16513,7066284166
"2507";17687,2789855572;25756,3702664729;16840,1977815795
"2508";14897,7171799734;20517,6880085627;14419,5613205905
"2509";14897,7171799734;20184,9770803535;14419,5613205905
"2510";16292,4980827653;5181,57958246209;15543,0707049814
"2511";15734,5857216485;5133,45296493266;15072,1490734878
"2512";78475,5496620988;63398,7827013219;61809,1687868378
"2513";11550,2430132729;855,146978758276;12504,5630529724
"2514";17464,1140411105;32563,3875504676;16621,4935838464
"2515";14897,7171799734;18584,4698330946;14419,5613205905
"2516";15120,8821244201;24380,4986961763;14587,1524697378
"2517";22708,4902356079;18699,0057917051;22758,6934592063
"2518";14339,8048188566;4509,93063005339;14021,505539342
"2519";14897,7171799734;8696,04775268491;14419,5613205905
"2520";10875,1690563216;506,925580258481;12263,0754577085
"2521";14897,7171799734;17560,6526193144;14419,5613205905
"2522";21592,6655133744;5654,33945242036;21291,8690083808
"2523";20476,8407911409;13302,6943826191;19906,4653919349
"2524";16013,5419022069;759,507941665128;15304,088695771
"2525";13781,8924577399;21123,0997563824;13653,9636075365
